algorithm,dataset,target_noise,data_group,symbolic_solution_rate_(%),accuracy_solution,rmse_test,log_mse_test
DSR,feynman_I_34_27,0.0,Feynman,0.0,0.0,0.1539849668702467,0.02343462167299051
DSR,feynman_I_34_27,0.001,Feynman,0.0,0.0,0.15021512538774823,0.022313769673885805
DSR,feynman_I_34_27,0.01,Feynman,0.0,0.0,0.20025275551962007,0.03931798351198261
DSR,feynman_I_34_8,0.0,Feynman,87.5,1.0,4.039085813836052e-15,0.0
DSR,feynman_I_34_8,0.001,Feynman,100.0,1.0,4.0272989857606094e-15,0.0
DSR,feynman_I_34_8,0.01,Feynman,100.0,1.0,4.0303452731512285e-15,0.0
DSR,feynman_I_37_4,0.0,Feynman,0.0,0.0,0.6756109313160515,0.3760020575683827
DSR,feynman_I_37_4,0.001,Feynman,0.0,0.0,0.32041896939371356,0.09773298421228578
DSR,feynman_I_37_4,0.01,Feynman,0.0,0.0,1.177631409210564,0.8699601495547566
DSR,feynman_I_38_12,0.0,Feynman,0.0,0.0,0.1402721304572159,0.019485195138556434
DSR,feynman_I_38_12,0.001,Feynman,0.0,0.0,0.13936425271660388,0.019236187424164074
DSR,feynman_I_38_12,0.01,Feynman,0.0,0.0,0.40552018885458035,0.15224597294022066
DSR,feynman_I_39_1,0.0,Feynman,0.0,1.0,0.218351006373017,0.04657548689934715
DSR,feynman_I_39_1,0.001,Feynman,0.0,0.5,0.26137167003551587,0.06608278118259703
DSR,feynman_I_39_1,0.01,Feynman,0.0,0.0,0.4904243696534508,0.21552747235285902
DSR,feynman_I_39_11,0.0,Feynman,37.5,1.0,0.00451103777607599,2.034925476968142e-05
DSR,feynman_I_39_11,0.001,Feynman,25.0,1.0,0.009157547142051525,8.38571535495469e-05
DSR,feynman_I_39_11,0.01,Feynman,50.0,0.5,0.398580479270682,0.1474422845946479
DSR,feynman_I_39_22,0.0,Feynman,87.5,1.0,3.984901774421201e-15,0.0
DSR,feynman_I_39_22,0.001,Feynman,100.0,1.0,3.990933115989874e-15,0.0
DSR,feynman_I_39_22,0.01,Feynman,75.0,1.0,4.065661690055195e-15,0.0
DSR,feynman_I_40_1,0.0,Feynman,0.0,0.0,0.38443560525964904,0.1378389943397605
DSR,feynman_I_40_1,0.001,Feynman,0.0,0.0,0.35583212391258034,0.11921889357052778
DSR,feynman_I_40_1,0.01,Feynman,0.0,0.0,0.38695722949212136,0.13953226161465507
DSR,feynman_I_41_16,0.0,Feynman,0.0,0.0,0.84433503375006,0.5381888033432868
DSR,feynman_I_41_16,0.001,Feynman,0.0,0.0,0.7972438210461159,0.4920083095295097
DSR,feynman_I_41_16,0.01,Feynman,0.0,0.0,0.8440001289427843,0.5378586472552188
DSR,feynman_I_43_16,0.0,Feynman,87.5,1.0,4.040846357407726e-15,0.0
DSR,feynman_I_43_16,0.001,Feynman,100.0,1.0,4.0104644883117454e-15,0.0
DSR,feynman_I_43_16,0.01,Feynman,62.5,1.0,4.104367544135034e-15,0.0
DSR,feynman_I_43_31,0.0,Feynman,87.5,1.0,8.076921811634519e-15,0.0
DSR,feynman_I_43_31,0.001,Feynman,100.0,1.0,8.056392599304249e-15,0.0
DSR,feynman_I_43_31,0.01,Feynman,0.0,0.0,0.7069728773522147,0.40533886634778843
DSR,feynman_I_43_43,0.0,Feynman,12.5,0.0,0.2014763303262492,0.03979046589194836
DSR,feynman_I_43_43,0.001,Feynman,0.0,0.0,0.18251063922756325,0.03276737105281025
DSR,feynman_I_43_43,0.01,Feynman,0.0,0.0,0.5252217810718611,0.24361883022155975
DSR,feynman_I_44_4,0.0,Feynman,0.0,0.0,4.633767017443026,3.1122610461486797
DSR,feynman_I_44_4,0.001,Feynman,0.0,0.0,4.4608406732271675,3.0397060724883844
DSR,feynman_I_44_4,0.01,Feynman,0.0,0.0,4.626946215426805,3.1094462096625715
DSR,feynman_I_47_23,0.0,Feynman,0.0,0.0,0.2028571773672046,0.04032686499687452
DSR,feynman_I_47_23,0.001,Feynman,0.0,0.0,0.20067876279125924,0.03948218457763971
DSR,feynman_I_47_23,0.01,Feynman,0.0,0.0,0.21928164218716947,0.0469641538366611
DSR,feynman_I_48_2,0.0,Feynman,0.0,1.0,1.083232755765805,0.7762896343591162
DSR,feynman_I_48_2,0.001,Feynman,0.0,1.0,1.082310689317818,0.7753704758900701
DSR,feynman_I_48_2,0.01,Feynman,0.0,0.0,4.555651619600073,3.079795887116589
DSR,feynman_I_50_26,0.0,Feynman,0.0,0.0,1.277201957411152,0.9674570574071555
DSR,feynman_I_50_26,0.001,Feynman,0.0,0.0,1.3100593096247068,0.9992542386829364
DSR,feynman_I_50_26,0.01,Feynman,0.0,0.0,1.4499230858681365,1.1321363434682328
DSR,feynman_I_6_2,0.0,Feynman,0.0,0.0,0.010177326995376563,0.00010357262094181258
DSR,feynman_I_6_2,0.001,Feynman,0.0,0.0,0.010126387760437904,0.00010253847182590925
DSR,feynman_I_6_2,0.01,Feynman,0.0,0.0,0.011751642463046897,0.00013809156550008246
DSR,feynman_I_6_2a,0.0,Feynman,0.0,0.0,0.0025481474288506305,6.493034239397537e-06
DSR,feynman_I_6_2a,0.001,Feynman,0.0,0.0,0.0027549247676979674,7.5895816746966875e-06
DSR,feynman_I_6_2a,0.01,Feynman,0.0,0.0,0.0037876057241913955,1.434585421976075e-05
DSR,feynman_I_6_2b,0.0,Feynman,0.0,0.0,0.03205326062427705,0.0010268840906602643
DSR,feynman_I_6_2b,0.001,Feynman,0.0,0.0,0.03191368356994403,0.0010179648968807087
DSR,feynman_I_6_2b,0.01,Feynman,0.0,0.0,0.03390829987299646,0.0011491123177522372
DSR,feynman_I_8_14,0.0,Feynman,0.0,0.0,0.8579565368063916,0.551635123580306
DSR,feynman_I_8_14,0.001,Feynman,0.0,0.0,0.8729769342146942,0.5664998824725384
DSR,feynman_I_8_14,0.01,Feynman,0.0,0.0,0.8068787841124869,0.5014134916419132
DSR,feynman_I_9_18,0.0,Feynman,0.0,0.0,0.07752136085176439,0.005991575994518028
DSR,feynman_I_9_18,0.001,Feynman,0.0,0.0,0.06418215342576654,0.004110887529731969
DSR,feynman_I_9_18,0.01,Feynman,0.0,0.0,0.06475546985928098,0.00418450361682531
DSR,feynman_test_1,0.0,Feynman,0.0,0.0,2.8919159933039555,2.236784774773489
DSR,feynman_test_1,0.001,Feynman,0.0,0.0,3.465995743734392,2.5659585784562746
DSR,feynman_test_1,0.01,Feynman,0.0,0.0,8.0472963827621,4.185996225566825
DSR,feynman_test_11,0.0,Feynman,0.0,0.0,0.5377888295228952,0.25403492172692055
DSR,feynman_test_11,0.001,Feynman,0.0,0.0,0.5375661646170711,0.2538491763563177
DSR,feynman_test_11,0.01,Feynman,0.0,0.0,0.5242304332548244,0.24280306809648283
DSR,feynman_test_12,0.0,Feynman,0.0,1.0,0.018931920109614208,0.0003583533827928112
DSR,feynman_test_12,0.001,Feynman,0.0,1.0,0.018745960940964153,0.0003513493211978948
DSR,feynman_test_12,0.01,Feynman,0.0,1.0,0.1792357702176473,0.03162023072206351
DSR,feynman_test_13,0.0,Feynman,0.0,0.0,0.010349907761803067,0.00010711485367696842
DSR,feynman_test_13,0.001,Feynman,0.0,0.0,0.010909808519309458,0.00011901683914298706
DSR,feynman_test_13,0.01,Feynman,0.0,0.0,0.010707123433255488,0.00011463592126662478
DSR,feynman_test_14,0.0,Feynman,0.0,0.0,10.097492423014439,4.634334281535759
DSR,feynman_test_14,0.001,Feynman,0.0,0.0,9.930180482788668,4.60124734590988
DSR,feynman_test_14,0.01,Feynman,0.0,0.0,11.660335896897294,4.91971397946003
DSR,feynman_test_15,0.0,Feynman,0.0,0.0,0.24149006372034093,0.056680336517312586
DSR,feynman_test_15,0.001,Feynman,0.0,0.0,0.23850552601322522,0.055325794560817126
DSR,feynman_test_15,0.01,Feynman,0.0,0.0,0.24439451349887456,0.05801291142409905
DSR,feynman_test_16,0.0,Feynman,0.0,0.0,6.983410654174921,3.9073726967810725
DSR,feynman_test_16,0.001,Feynman,0.0,0.0,6.733514653615835,3.8360102576736064
DSR,feynman_test_16,0.01,Feynman,0.0,0.0,9.206581231545963,4.4515659665098095
DSR,feynman_test_17,0.0,Feynman,0.0,0.0,310.861256109435,11.478703729799237
DSR,feynman_test_17,0.001,Feynman,0.0,0.0,354.0841237511727,11.739077021239089
DSR,feynman_test_17,0.01,Feynman,0.0,0.0,425.1341767211471,12.104815190884047
DSR,feynman_test_18,0.0,Feynman,0.0,0.0,0.3578892573195714,0.1205212570859464
DSR,feynman_test_18,0.001,Feynman,0.0,0.0,0.3662913888841193,0.12590056061592486
DSR,feynman_test_18,0.01,Feynman,0.0,0.0,0.3448487797592165,0.11236454290446542
DSR,feynman_test_19,0.0,Feynman,0.0,0.0,4.635289263387301,3.1128887376342216
DSR,feynman_test_19,0.001,Feynman,0.0,0.0,4.466258595768401,3.0420176769645373
DSR,feynman_test_19,0.01,Feynman,0.0,0.0,5.234189298395954,3.346274265732247
DSR,feynman_test_2,0.0,Feynman,0.0,0.0,1.306793094888328,0.9961025918020554
DSR,feynman_test_2,0.001,Feynman,0.0,0.0,1.3497231585149414,1.0373581829085636
DSR,feynman_test_2,0.01,Feynman,0.0,0.0,1.3630329365373814,1.0500726682399741
DSR,feynman_test_20,0.0,Feynman,0.0,0.0,11.977422251738526,4.972993264488096
DSR,feynman_test_20,0.001,Feynman,0.0,0.0,11.349657415206643,4.866108229597919
DSR,feynman_test_20,0.01,Feynman,0.0,0.0,10.618928241924324,4.734105355957883
DSR,feynman_test_3,0.0,Feynman,0.0,0.0,0.42264666629776354,0.16435292056030387
DSR,feynman_test_3,0.001,Feynman,0.0,0.0,0.42264666629776354,0.16435292056030387
DSR,feynman_test_3,0.01,Feynman,0.0,0.0,0.45370970440256736,0.18718678225841
DSR,feynman_test_4,0.0,Feynman,0.0,0.0,0.16088851535030124,0.025555766182325544
DSR,feynman_test_4,0.001,Feynman,0.0,0.0,0.14531324774558538,0.020896088044495893
DSR,feynman_test_4,0.01,Feynman,0.0,0.0,0.19101038937977308,0.03583515095642934
DSR,feynman_test_5,0.0,Feynman,0.0,0.0,0.8862330135772173,0.5796474950715719
DSR,feynman_test_5,0.001,Feynman,0.0,0.0,0.8318044961545524,0.5258514011317741
DSR,feynman_test_5,0.01,Feynman,0.0,0.0,0.9305828041722817,0.6237887183713281
DSR,feynman_test_6,0.0,Feynman,0.0,0.0,0.283886146839247,0.07750843237097889
DSR,feynman_test_6,0.001,Feynman,0.0,0.0,0.25479834115861405,0.06290173983269712
DSR,feynman_test_6,0.01,Feynman,0.0,0.0,0.2906115000170104,0.08107759716798564
DSR,feynman_test_7,0.0,Feynman,0.0,0.0,0.31612920867564676,0.09525352054275607
DSR,feynman_test_7,0.001,Feynman,0.0,0.0,0.30387617144414425,0.08832285023977114
DSR,feynman_test_7,0.01,Feynman,0.0,0.0,0.3039188459856925,0.08834659472272954
DSR,feynman_test_8,0.0,Feynman,0.0,0.0,0.2078668786277022,0.04230119362684201
DSR,feynman_test_8,0.001,Feynman,0.0,0.0,0.2031597784164149,0.04044486315872073
DSR,feynman_test_8,0.01,Feynman,0.0,0.0,0.20347370132593687,0.04056744737190392
DSR,feynman_test_9,0.0,Feynman,0.0,0.0,6144.848389966498,17.44673872568202
DSR,feynman_test_9,0.001,Feynman,0.0,0.0,6028.615798236528,17.40854544919222
DSR,feynman_test_9,0.01,Feynman,0.0,0.0,6129.0699672496185,17.44159662499978
DSR,strogatz_bacres1,0.0,Strogatz,0.0,0.0,0.9032089098110171,0.5965186161875856
DSR,strogatz_bacres1,0.001,Strogatz,0.0,0.0,0.9325319456959816,0.6257329711212655
DSR,strogatz_bacres1,0.01,Strogatz,0.0,0.0,0.8437822672556827,0.5376438865078749
DSR,strogatz_bacres2,0.0,Strogatz,0.0,0.0,0.7517569535378952,0.4479743294636198
DSR,strogatz_bacres2,0.001,Strogatz,0.0,0.0,0.7446847172788569,0.44118954213075173
DSR,strogatz_bacres2,0.01,Strogatz,0.0,0.0,0.7515101516845131,0.44773725582215035
DSR,strogatz_barmag1,0.0,Strogatz,0.0,0.0,0.09320501826828621,0.008649659039657363
DSR,strogatz_barmag1,0.001,Strogatz,0.0,0.0,0.09048282220599436,0.008153808284681407
DSR,strogatz_barmag1,0.01,Strogatz,0.0,0.0,0.09113446438831999,0.008271189804711717
DSR,strogatz_barmag2,0.0,Strogatz,0.0,0.0,0.09582964658006626,0.009141410858324057
DSR,strogatz_barmag2,0.001,Strogatz,0.0,0.0,0.10001865077847924,0.009954024414215605
DSR,strogatz_barmag2,0.01,Strogatz,0.0,0.0,0.0941846168218417,0.00883162815628289
DSR,strogatz_glider1,0.0,Strogatz,0.0,0.0,0.2614150199256865,0.06610399449705712
DSR,strogatz_glider1,0.001,Strogatz,0.0,0.0,0.2936849318292505,0.08273217014819186
DSR,strogatz_glider1,0.01,Strogatz,0.0,0.0,0.2964536884250117,0.08423525071354435
DSR,strogatz_glider2,0.0,Strogatz,87.5,1.0,1.8736974831899935e-14,0.0
DSR,strogatz_glider2,0.001,Strogatz,87.5,1.0,1.8736974831899935e-14,0.0
DSR,strogatz_glider2,0.01,Strogatz,87.5,1.0,1.8736974831899935e-14,0.0
DSR,strogatz_lv1,0.0,Strogatz,0.0,0.0,4.312154090955568,2.9752577386898564
DSR,strogatz_lv1,0.001,Strogatz,0.0,0.0,0.9262102049008704,0.6194281639560966
DSR,strogatz_lv1,0.01,Strogatz,0.0,0.0,3.624363788750015,2.648725645684946
DSR,strogatz_lv2,0.0,Strogatz,12.5,0.0,0.8767270232238967,0.5702166982055956
DSR,strogatz_lv2,0.001,Strogatz,0.0,0.0,0.4029609830748409,0.15046752293663437
DSR,strogatz_lv2,0.01,Strogatz,0.0,0.0,0.40784858630562587,0.15387104303381804
DSR,strogatz_predprey1,0.0,Strogatz,0.0,0.0,0.7207936349916915,0.41840993727264775
DSR,strogatz_predprey1,0.001,Strogatz,0.0,0.0,0.7250794900771264,0.42247971321878114
DSR,strogatz_predprey1,0.01,Strogatz,0.0,0.0,0.8399505015565905,0.5338681997349508
DSR,strogatz_predprey2,0.0,Strogatz,0.0,0.0,0.6420025086053721,0.3451255605685733
DSR,strogatz_predprey2,0.001,Strogatz,0.0,0.0,0.6329269796466922,0.3368982612631726
DSR,strogatz_predprey2,0.01,Strogatz,0.0,0.0,0.6420650638117729,0.3451824396877301
DSR,strogatz_shearflow1,0.0,Strogatz,75.0,1.0,3.3444802843215897e-15,0.0
DSR,strogatz_shearflow1,0.001,Strogatz,87.5,1.0,3.3444802843215897e-15,0.0
DSR,strogatz_shearflow1,0.01,Strogatz,87.5,1.0,3.365377381844283e-15,0.0
DSR,strogatz_shearflow2,0.0,Strogatz,0.0,0.0,0.1341512244781027,0.0178365301353367
DSR,strogatz_shearflow2,0.001,Strogatz,0.0,0.0,0.14016472439725136,0.019455655309692274
DSR,strogatz_shearflow2,0.01,Strogatz,0.0,0.0,0.14766509101975994,0.02157065077984029
DSR,strogatz_vdp1,0.0,Strogatz,0.0,0.0,0.8830142002050301,0.5764527209317231
DSR,strogatz_vdp1,0.001,Strogatz,0.0,0.0,0.892485310415435,0.5858570428825198
DSR,strogatz_vdp1,0.01,Strogatz,0.0,0.0,0.8523294548779677,0.5460762548232136
DSR,strogatz_vdp2,0.0,Strogatz,100.0,0.0,0.030682224510274816,0.0009409560628565695
DSR,strogatz_vdp2,0.001,Strogatz,87.5,0.0,0.030682224510274816,0.0009409560628565695
DSR,strogatz_vdp2,0.01,Strogatz,50.0,0.0,0.03283036587362745,0.0010772524785351513
EPLEX,feynman_III_10_19,0.0,Feynman,0.0,0.0,0.5901402749908758,0.29881898431118803
EPLEX,feynman_III_10_19,0.001,Feynman,0.0,0.0,0.5662208852194596,0.2780907909581478
EPLEX,feynman_III_10_19,0.01,Feynman,0.0,0.0,2.274146548639745,1.8199812169570726
EPLEX,feynman_III_12_43,0.0,Feynman,12.5,1.0,0.006123348724183473,3.749469666292897e-05
EPLEX,feynman_III_12_43,0.001,Feynman,25.0,1.0,0.00211239139956552,4.462187469319309e-06
EPLEX,feynman_III_12_43,0.01,Feynman,25.0,0.0,0.09038853043797776,0.008136891957165696
EPLEX,feynman_III_13_18,0.0,Feynman,0.0,0.0,33.07797835448718,6.998649040771547
EPLEX,feynman_III_13_18,0.001,Feynman,0.0,0.5,16.113723078525915,5.563186458435244
EPLEX,feynman_III_13_18,0.01,Feynman,0.0,0.0,67.426945157605,8.422309366033016
EPLEX,feynman_III_14_14,0.0,Feynman,0.0,0.0,0.5168532218775043,0.23676022456824317
EPLEX,feynman_III_14_14,0.001,Feynman,0.0,0.0,0.7384664747757685,0.43523924921295554
EPLEX,feynman_III_14_14,0.01,Feynman,0.0,0.0,1.907642655550039,1.5345204899613223
EPLEX,feynman_III_15_12,0.0,Feynman,0.0,1.0,0.14960887601048717,0.0221359967740615
EPLEX,feynman_III_15_12,0.001,Feynman,12.5,0.0,0.2626843246815407,0.06672648931983369
EPLEX,feynman_III_15_12,0.01,Feynman,0.0,0.0,0.9349398503661064,0.6281352267321869
EPLEX,feynman_III_15_14,0.0,Feynman,0.0,0.0,0.0009192550163706836,8.450294279973999e-07
EPLEX,feynman_III_15_14,0.001,Feynman,12.5,1.0,0.0003999267362362742,1.5994138156031412e-07
EPLEX,feynman_III_15_14,0.01,Feynman,0.0,0.0,0.002712104415242495,7.3554833076078645e-06
EPLEX,feynman_III_15_27,0.0,Feynman,0.0,1.0,0.06552281893462204,0.0042840501400347565
EPLEX,feynman_III_15_27,0.001,Feynman,12.5,1.0,0.03114543841341997,0.0009695681508186772
EPLEX,feynman_III_15_27,0.01,Feynman,0.0,0.0,0.5926730292578705,0.3010384670756568
EPLEX,feynman_III_17_37,0.0,Feynman,50.0,1.0,0.02352914851292654,0.0005534676382692409
EPLEX,feynman_III_17_37,0.001,Feynman,37.5,1.0,0.010380333693662789,0.00010774552283445386
EPLEX,feynman_III_17_37,0.01,Feynman,25.0,1.0,0.07888425110041593,0.006203443864441112
EPLEX,feynman_III_19_51,0.0,Feynman,0.0,0.0,0.28071702552463507,0.07585121107603496
EPLEX,feynman_III_19_51,0.001,Feynman,0.0,0.0,0.3055082542461856,0.0892329264817186
EPLEX,feynman_III_19_51,0.01,Feynman,0.0,0.0,1.245452410931847,0.9365449073623782
EPLEX,feynman_III_21_20,0.0,Feynman,12.5,1.0,0.1970337763336002,0.03808767633276656
EPLEX,feynman_III_21_20,0.001,Feynman,0.0,1.0,0.03321145661518174,0.0011023929920019862
EPLEX,feynman_III_21_20,0.01,Feynman,0.0,0.0,2.369288906223599,1.8891175387277894
EPLEX,feynman_III_4_32,0.0,Feynman,0.0,1.0,0.22763835179494857,0.05052125468910758
EPLEX,feynman_III_4_32,0.001,Feynman,0.0,1.0,0.1676979318754877,0.027734417077380613
EPLEX,feynman_III_4_32,0.01,Feynman,0.0,0.0,1.5171455594205896,1.1944467699325858
EPLEX,feynman_III_4_33,0.0,Feynman,0.0,1.0,0.03043296219716125,0.0009257365617481516
EPLEX,feynman_III_4_33,0.001,Feynman,0.0,1.0,0.04575280720055996,0.0020911314265856682
EPLEX,feynman_III_4_33,0.01,Feynman,0.0,0.0,0.38179360793131056,0.13607372233894965
EPLEX,feynman_III_7_38,0.0,Feynman,0.0,0.5,1.4542322036975952,1.1361621523292147
EPLEX,feynman_III_7_38,0.001,Feynman,0.0,1.0,0.2601934724688734,0.06550740453912128
EPLEX,feynman_III_7_38,0.01,Feynman,12.5,0.0,2.365509559813052,1.886408139005123
EPLEX,feynman_III_8_54,0.0,Feynman,0.0,0.0,0.14602752041675332,0.02109986073969415
EPLEX,feynman_III_8_54,0.001,Feynman,0.0,0.0,0.12456237639420727,0.015396646588063398
EPLEX,feynman_III_8_54,0.01,Feynman,0.0,0.0,0.2794035491927587,0.07516901354442393
EPLEX,feynman_III_9_52,0.0,Feynman,0.0,0.0,2.9828605811236812,2.29227788035472
EPLEX,feynman_III_9_52,0.001,Feynman,0.0,0.0,2.1883948356085017,1.7559719948897092
EPLEX,feynman_III_9_52,0.01,Feynman,0.0,0.0,5.808869122330402,3.5479769753848456
EPLEX,feynman_II_10_9,0.0,Feynman,12.5,1.0,0.0060299193808489495,3.6359266733387766e-05
EPLEX,feynman_II_10_9,0.001,Feynman,0.0,1.0,0.004169776138594297,1.73868818932832e-05
EPLEX,feynman_II_10_9,0.01,Feynman,0.0,0.0,0.03118048156039759,0.0009717501282083444
EPLEX,feynman_II_11_20,0.0,Feynman,12.5,1.0,0.08562850375784875,0.007305490458958865
EPLEX,feynman_II_11_20,0.001,Feynman,25.0,0.5,0.20553712019890422,0.04137752765161914
EPLEX,feynman_II_11_20,0.01,Feynman,0.0,0.0,2.0343545795165405,1.6367803876596765
EPLEX,feynman_II_11_27,0.0,Feynman,0.0,1.0,0.004696750002780972,2.20592172823189e-05
EPLEX,feynman_II_11_27,0.001,Feynman,0.0,1.0,0.017935695398879608,0.000321637438574316
EPLEX,feynman_II_11_27,0.01,Feynman,0.0,0.0,0.0724627458238033,0.005237111890462627
EPLEX,feynman_II_11_28,0.0,Feynman,0.0,1.0,0.0009841937885479545,9.686369442610114e-07
EPLEX,feynman_II_11_28,0.001,Feynman,0.0,1.0,0.0059879423952019055,3.58548113367782e-05
EPLEX,feynman_II_11_28,0.01,Feynman,0.0,0.0,0.040904625282197044,0.0016717901492569985
EPLEX,feynman_II_11_3,0.0,Feynman,0.0,0.0,0.00903776616039281,8.167788144102816e-05
EPLEX,feynman_II_11_3,0.001,Feynman,0.0,0.0,0.00794421636434311,6.310858225503079e-05
EPLEX,feynman_II_11_3,0.01,Feynman,0.0,0.0,0.029594220288454195,0.0008754345697940952
EPLEX,feynman_II_13_17,0.0,Feynman,0.0,0.0,0.0010083360627997778,1.0167410986856788e-06
EPLEX,feynman_II_13_17,0.001,Feynman,12.5,0.5,0.0008609577962629086,7.412480522164856e-07
EPLEX,feynman_II_13_17,0.01,Feynman,0.0,0.0,0.0029939859342997532,8.963911598878475e-06
EPLEX,feynman_II_13_23,0.0,Feynman,0.0,1.0,0.008973075447123686,8.05128417339359e-05
EPLEX,feynman_II_13_23,0.001,Feynman,0.0,0.5,0.03800211325288015,0.0014431188146426677
EPLEX,feynman_II_13_23,0.01,Feynman,0.0,0.0,0.12145069074176441,0.014642543089780405
EPLEX,feynman_II_13_34,0.0,Feynman,0.0,1.0,0.01434658202707976,0.00020580323692077546
EPLEX,feynman_II_13_34,0.001,Feynman,0.0,1.0,0.06084801442331171,0.003695643548481009
EPLEX,feynman_II_13_34,0.01,Feynman,0.0,0.0,0.29407911987821794,0.08294544027980907
EPLEX,feynman_II_15_4,0.0,Feynman,37.5,1.0,0.0006504503800142812,4.230856074204489e-07
EPLEX,feynman_II_15_4,0.001,Feynman,25.0,1.0,0.013338766672052912,0.00017790686996571766
EPLEX,feynman_II_15_4,0.01,Feynman,12.5,1.0,0.12374812151583224,0.015197527906192302
EPLEX,feynman_II_15_5,0.0,Feynman,50.0,1.0,0.00047195519631521813,2.227416824939249e-07
EPLEX,feynman_II_15_5,0.001,Feynman,12.5,1.0,0.04774275973970876,0.0022767772820200503
EPLEX,feynman_II_15_5,0.01,Feynman,57.14285714285714,1.0,0.13236229001205493,0.017368073838357024
EPLEX,feynman_II_21_32,0.0,Feynman,0.0,0.0,0.003845536661040642,1.4788042867808542e-05
EPLEX,feynman_II_21_32,0.001,Feynman,0.0,0.0,0.002071258289403709,4.290101698917613e-06
EPLEX,feynman_II_21_32,0.01,Feynman,0.0,0.0,0.009465038586546804,8.958294277328085e-05
EPLEX,feynman_II_24_17,0.0,Feynman,0.0,1.0,0.010230626428612263,0.0001046602400477556
EPLEX,feynman_II_24_17,0.001,Feynman,0.0,0.0,0.03415234864618501,0.0011657032219674352
EPLEX,feynman_II_24_17,0.01,Feynman,0.0,0.0,0.12504340954895515,0.015514873761690105
EPLEX,feynman_II_27_16,0.0,Feynman,37.5,1.0,0.8696485718562634,0.5632028544453193
EPLEX,feynman_II_27_16,0.001,Feynman,0.0,1.0,0.5710022246317183,0.2821997272233529
EPLEX,feynman_II_27_16,0.01,Feynman,28.57142857142857,0.0,8.507232096481491,4.295555992507253
EPLEX,feynman_II_27_18,0.0,Feynman,100.0,1.0,1.1550768799721792e-14,0.0
EPLEX,feynman_II_27_18,0.001,Feynman,37.5,1.0,0.029144277042395122,0.0008490283577226287
EPLEX,feynman_II_27_18,0.01,Feynman,50.0,1.0,0.45252173730496953,0.1862935934128605
EPLEX,feynman_II_2_42,0.0,Feynman,37.5,1.0,0.17429262427517322,0.02992564647677192
EPLEX,feynman_II_2_42,0.001,Feynman,50.0,1.0,0.0013669327390375182,1.8685033674249516e-06
EPLEX,feynman_II_2_42,0.01,Feynman,37.5,0.5,0.5200936786041598,0.23940850451119214
EPLEX,feynman_II_34_11,0.0,Feynman,12.5,0.0,0.22027486480583605,0.04738061509337111
EPLEX,feynman_II_34_11,0.001,Feynman,25.0,0.5,0.13010306710751543,0.01678514601126159
EPLEX,feynman_II_34_11,0.01,Feynman,0.0,0.0,1.1519849649317995,0.8446096902485016
EPLEX,feynman_II_34_2,0.0,Feynman,0.0,1.0,0.20838613376199844,0.042508361318640414
EPLEX,feynman_II_34_2,0.001,Feynman,0.0,1.0,0.17089681116372016,0.028787359188795204
EPLEX,feynman_II_34_2,0.01,Feynman,12.5,0.0,1.1231792240665457,0.8160422693230628
EPLEX,feynman_II_34_29a,0.0,Feynman,0.0,1.0,0.0033422721323142553,1.1170720613654904e-05
EPLEX,feynman_II_34_29a,0.001,Feynman,25.0,1.0,0.002474654897657274,6.123898111397041e-06
EPLEX,feynman_II_34_29a,0.01,Feynman,50.0,1.0,0.005182072230939689,2.6853512047920397e-05
EPLEX,feynman_II_34_29b,0.0,Feynman,0.0,0.0,19.589030304902973,5.952542071022263
EPLEX,feynman_II_34_29b,0.001,Feynman,0.0,0.5,6.492213827820215,3.764655543150711
EPLEX,feynman_II_34_29b,0.01,Feynman,0.0,0.0,47.43085411518926,7.718990303004897
EPLEX,feynman_II_34_2a,0.0,Feynman,25.0,1.0,0.001971497295464184,3.886794032323543e-06
EPLEX,feynman_II_34_2a,0.001,Feynman,12.5,1.0,0.008649120819870819,7.480449303080356e-05
EPLEX,feynman_II_34_2a,0.01,Feynman,12.5,0.0,0.06784398404893333,0.004592245652255053
EPLEX,feynman_II_35_18,0.0,Feynman,0.0,0.0,0.02663502895759664,0.0007091732447722924
EPLEX,feynman_II_35_18,0.001,Feynman,0.0,0.0,0.028931607983595738,0.0008366878196222437
EPLEX,feynman_II_35_18,0.01,Feynman,0.0,0.0,0.1531978347211609,0.02319840077585243
EPLEX,feynman_II_35_21,0.0,Feynman,0.0,0.0,0.42620434451290534,0.16691188809974697
EPLEX,feynman_II_35_21,0.001,Feynman,0.0,0.0,0.5255725649126609,0.24390769345297753
EPLEX,feynman_II_35_21,0.01,Feynman,0.0,0.0,1.5903714861719362,1.2610942989591867
EPLEX,feynman_II_36_38,0.0,Feynman,0.0,0.0,0.17430059186718036,0.029928342036069373
