,algorithm,dataset,random_state,training time (s),model_size,mse_test,mae_test,r2_test,training time (hr),r2_zero_test,friedman_dataset,algorithm_count,rmse_test,log_mse_test,name,nsamples,nfeatures,npoints,Group
617,Linear,485_analcatdata_vehicle,13879.5,0.15224993228912354,4.0,30831.614970132767,134.4990930768891,0.5980683134189677,4.229164785808987e-05,0.5980683134189677,False,21.0,175.58933615152364,10.336328336295034,485_analcatdata_vehicle,48,5,240,black-box
618,MLP,485_analcatdata_vehicle,13879.5,10.26304280757904,1202.0,30484.264667492353,125.28194563732187,0.5922819559571875,0.0028508452243275113,0.5922819559571875,False,21.0,174.59743602783047,10.324998720196712,485_analcatdata_vehicle,48,5,240,black-box
619,*MRGP,485_analcatdata_vehicle,13879.5,34381.01595032215,75.0,72354.99935781762,208.78483145499945,-0.18419645214379654,9.550282208422821,0.001931403248982777,False,21.0,268.98884615875363,11.18935364994621,485_analcatdata_vehicle,48,5,240,black-box
620,*Operon,485_analcatdata_vehicle,13879.5,196.31475913524628,51.0,56984.931352937856,170.2210021018982,-0.09408766152709624,0.05453187753756841,0.040673231337854276,False,21.0,238.7151678317443,10.95055969798251,485_analcatdata_vehicle,48,5,240,black-box
621,RandomForest,485_analcatdata_vehicle,13879.5,66.57892215251923,44532.0,27341.419564774682,129.3134398422671,0.5535327961408671,0.01849414504236645,0.5535327961408671,False,21.0,165.35241021761576,10.216194605439476,485_analcatdata_vehicle,48,5,240,black-box
622,*SBP-GP,485_analcatdata_vehicle,13879.5,36226.154656767845,508.5,26480.488501247033,133.71116396733402,0.5787177869814915,10.062820737991068,0.5787177869814915,False,21.0,162.72826583371136,10.184201220753836,485_analcatdata_vehicle,48,5,240,black-box
623,XGB,485_analcatdata_vehicle,13879.5,140.81917917728424,1042.0,22102.49748539968,109.00887219111125,0.7248418685127752,0.03911643866035673,0.7248418685127752,False,21.0,148.66908718829103,10.00349113224239,485_analcatdata_vehicle,48,5,240,black-box
624,*gplearn,485_analcatdata_vehicle,13879.5,22574.88816165924,21.0,33944.789187084105,129.88600007222917,0.5304962510755992,6.270802267127567,0.5304962510755992,False,21.0,184.24111698283883,10.432520095458987,485_analcatdata_vehicle,48,5,240,black-box
625,*AFP,503_wind,13879.5,8496.695196270943,15.0,13.944256716497847,2.895506828944634,0.6782120641665355,2.360193110075262,0.6782120641665355,False,21.0,3.734200947525166,2.7043270599054416,503_wind,6574,15,98610,black-box
626,*AFP_FE,503_wind,13879.5,9027.198429584503,19.0,13.93510560063044,2.8869048443104366,0.685839256511642,2.5075551193290284,0.685839256511642,False,21.0,3.732975435310342,2.703714522324726,503_wind,6574,15,98610,black-box
627,*AIFeynman,503_wind,13879.5,22076.63647568226,10.0,42.961128382938526,5.261762197478841,0.0002595602145465947,6.13239902102285,0.00035510361790375145,False,21.0,6.5544739211426055,3.7833057976076883,503_wind,6574,15,98610,black-box
628,AdaBoost,503_wind,13879.5,120.5097883939743,1500.0,13.35768287267831,2.882165719636947,0.6943920925777516,0.03347494122054842,0.6943920925777516,False,21.0,3.654816393839547,2.664285190758835,503_wind,6574,15,98610,black-box
629,*BSR,503_wind,13879.5,7200.104282259941,13.0,16.663136654784694,3.15237638137286,0.6084120983720436,2.000028967294428,0.6084120983720436,False,21.0,4.082050545349077,2.871479792925617,503_wind,6574,15,98610,black-box
630,*DSR,503_wind,13879.5,31563.431513667107,6.0,15.790391487319038,3.0942536516914654,0.6446614216834342,8.76761986490753,0.6446614216834342,False,21.0,3.973712557208817,2.8208067875132143,503_wind,6574,15,98610,black-box
631,*EPLEX,503_wind,13879.5,35868.835757017136,58.0,10.263897569989954,2.4381698261119356,0.7678168341746868,9.963565488060315,0.7678168341746868,False,21.0,3.2037318192991675,2.421602705801005,503_wind,6574,15,98610,black-box
632,*FEAT,503_wind,13879.5,5168.577968835831,50.0,10.333028968541587,2.4457275303873884,0.7675477440491203,1.4357161024543974,0.7675477440491203,False,21.0,3.214502911577712,2.4277213798705115,503_wind,6574,15,98610,black-box
633,*FFX,503_wind,13879.5,253.47211182117462,2363.0,25.70540353798753,2.6202345757670162,0.41657058120661344,0.07040891995032628,0.41657058120661344,False,21.0,5.070049658335462,3.284865924630102,503_wind,6574,15,98610,black-box
634,*GP-GOMEA,503_wind,13879.5,36156.16758561134,42.0,10.130630165312962,2.4171542936707686,0.7695880748297959,10.04337988489204,0.7695880748297959,False,21.0,3.182865087513601,2.409700782311181,503_wind,6574,15,98610,black-box
635,*ITEA,503_wind,13879.5,30510.50320315361,171.5,9.762134443136485,2.380867619677598,0.7777304583608095,8.47513977865378,0.7777304583608095,False,21.0,3.1244414609873052,2.376033903382479,503_wind,6574,15,98610,black-box
636,KernelRidge,503_wind,13879.5,60.98970282077789,4930.0,8.885575478115634,2.2745037125701364,0.7969231421839091,0.01694158411688275,0.7969231421839091,False,21.0,2.980868242327331,2.291076672238654,503_wind,6574,15,98610,black-box
637,LGBM,503_wind,13879.5,58.115052938461304,15091.5,9.471078097429073,2.3403649708069647,0.7841410784565274,0.016143070260683696,0.7841410784565274,False,21.0,3.0775116729963954,2.3486169897274274,503_wind,6574,15,98610,black-box
638,Linear,503_wind,13879.5,0.36181187629699707,14.0,10.76459953147277,2.5119451159855055,0.75288199469509,0.00010050329897138808,0.75288199469509,False,21.0,3.2809449144221805,2.465094982626147,503_wind,6574,15,98610,black-box
639,MLP,503_wind,13879.5,72.43921387195587,3202.0,9.903028241521062,2.3841457338033694,0.7792416780732596,0.020122003853321073,0.7792416780732596,False,21.0,3.1469077268838155,2.3890405709732114,503_wind,6574,15,98610,black-box
640,*MRGP,503_wind,13879.5,310194.9642674923,17262.5,11.542983250402841,2.492860671120111,0.7377263330939376,86.1652678520812,0.7377263330939376,False,21.0,3.3974966152158035,2.52916140566756,503_wind,6574,15,98610,black-box
641,*Operon,503_wind,13879.5,6669.625009775162,70.0,9.541464802242222,2.358428850226159,0.7828504794364932,1.852673613826434,0.7828504794364932,False,21.0,3.0889261568127884,2.355316509001813,503_wind,6574,15,98610,black-box
642,RandomForest,503_wind,13879.5,319.05391347408295,6145608.0,9.94391437908202,2.38849051384209,0.7718916036675163,0.08862608707613415,0.7718916036675163,False,21.0,3.1533972758093802,2.3927835373007986,503_wind,6574,15,98610,black-box
643,*SBP-GP,503_wind,13879.5,275710.1690592766,595.0,9.307206155318358,2.335916816891647,0.7839577769421686,76.58615807202128,0.7839577769421686,False,21.0,3.050771403320537,2.332843277340838,503_wind,6574,15,98610,black-box
644,XGB,503_wind,13879.5,431.18109798431396,69125.0,9.231072255258596,2.303324317700091,0.7901126868416708,0.119772527217865,0.7901126868416708,False,21.0,3.038267969626543,2.3254293892566356,503_wind,6574,15,98610,black-box
645,*gplearn,503_wind,13879.5,27348.3078019619,14.5,13.466286068337725,2.797156199240576,0.6994451479228818,7.596752167211639,0.6994451479228818,False,21.0,3.6696438612401785,2.6718208434519215,503_wind,6574,15,98610,black-box
646,*AFP,505_tecator,13879.5,1171.1059713363647,25.0,3.096792453811916,1.3305584160387796,0.9850615606313606,0.32530721426010134,0.9850615606313606,False,20.0,1.759770568515088,1.4102043391931918,505_tecator,240,125,30000,black-box
647,*AFP_FE,505_tecator,13879.5,1189.6642702817917,10.5,3.6018871637665857,1.427641944745902,0.9826726288497127,0.3304622973004977,0.9826726288497127,False,20.0,1.8978638422622909,1.5264664723570354,505_tecator,240,125,30000,black-box
648,AdaBoost,505_tecator,13879.5,67.62820875644684,15000.0,3.0032126990893584,1.3666479294984788,0.9866404245014881,0.018785613543457456,0.9866404245014881,False,20.0,1.732977985748624,1.3870972135199753,505_tecator,240,125,30000,black-box
649,*BSR,505_tecator,13879.5,7200.0127630233765,24.5,23.574361091654175,3.722993966489221,0.8852129830327464,2.000003545284271,0.8852129830327464,False,20.0,4.855343560620008,3.2017036673902504,505_tecator,240,125,30000,black-box
650,*DSR,505_tecator,13879.5,36123.20900261402,5.0,3.509560574982604,1.3817371359516442,0.9847034371024421,10.03422472294834,0.9847034371024421,False,20.0,1.8733821219875577,1.5061997152826265,505_tecator,240,125,30000,black-box
651,*EPLEX,505_tecator,13879.5,2795.4142040014267,49.0,1.4875879457549162,0.8600378034185727,0.9933674657262124,0.7765039455559519,0.9933674657262124,False,20.0,1.2196671454765502,0.911313544502988,505_tecator,240,125,30000,black-box
652,*FEAT,505_tecator,13879.5,6195.117441892624,63.5,0.95405189917189,0.6750456021824776,0.9951669317396514,1.7208659560812845,0.9951669317396514,False,20.0,0.9767558032445418,0.6699051137447818,505_tecator,240,125,30000,black-box
653,*FFX,505_tecator,13879.5,160.28245675563812,183.5,0.5472473325614317,0.5375966803091804,0.9975730125242757,0.04452290465434393,0.9975730125242757,False,20.0,0.7397616728118804,0.436477437649053,505_tecator,240,125,30000,black-box
654,*GP-GOMEA,505_tecator,13879.5,22476.901627779007,17.5,2.323528972659145,1.0409967109494258,0.9905419525111401,6.2435837854941685,0.9905419525111401,False,20.0,1.524312623007218,1.2010271619759132,505_tecator,240,125,30000,black-box
655,*ITEA,505_tecator,13879.5,2525.0254113674164,159.5,1.6960931908406605,0.8498564671351554,0.9921907109251336,0.7013959476020601,0.9921907109251336,False,20.0,1.3023414263704662,0.9918037587882151,505_tecator,240,125,30000,black-box
656,KernelRidge,505_tecator,13879.5,0.9920234680175781,180.0,2.588971445718303,0.8896971812959258,0.9867423037600902,0.00027556207444932727,0.9867423037600902,False,20.0,1.6090281059441762,1.2778656560787365,505_tecator,240,125,30000,black-box
657,LGBM,505_tecator,13879.5,21.68445348739624,3583.5,4.157372792462575,1.2064881275876962,0.9806393790710557,0.006023459302054512,0.9806393790710557,False,20.0,2.0389636564839932,1.640427301085672,505_tecator,240,125,30000,black-box
658,Linear,505_tecator,13879.5,0.21859979629516602,124.0,3.08698614271999,1.2816185266500362,0.9865381887969948,6.072216563754612e-05,0.9865381887969948,False,20.0,1.7569821122367724,1.4078078140013959,505_tecator,240,125,30000,black-box
659,MLP,505_tecator,13879.5,18.35047936439514,25202.0,1.0734007918084356,0.6350359404702999,0.994941402039536,0.005097355378998651,0.994941402039536,False,20.0,1.0360505739626977,0.7291901537956971,505_tecator,240,125,30000,black-box
660,*MRGP,505_tecator,13879.5,64210.280888319016,2960.0,5.0918846406612275,0.9483751695372176,0.978014339660866,17.83618913564417,0.978014339660866,False,20.0,2.256520472023515,1.806957498652249,505_tecator,240,125,30000,black-box
661,*Operon,505_tecator,13879.5,326.37229895591736,51.0,0.5607983105098334,0.5334300984938942,0.997351969037003,0.09065897193219927,0.997351969037003,False,20.0,0.7488646810404623,0.44519742787476485,505_tecator,240,125,30000,black-box
662,RandomForest,505_tecator,13879.5,84.59232139587402,12594.0,2.7484714962663146,1.1757583209872244,0.9853765114028423,0.023497867054409448,0.9853765114028423,False,20.0,1.657851469905044,1.3213481558948046,505_tecator,240,125,30000,black-box
663,*SBP-GP,505_tecator,13879.5,130331.03874051571,788.5,0.7938767177031716,0.5768373113381797,0.9964452371407311,36.20306631680992,0.9964452371407311,False,20.0,0.8909975969121194,0.5843790420463286,505_tecator,240,125,30000,black-box
664,XGB,505_tecator,13879.5,453.2803832292557,2827.0,1.6308062183562178,0.9351836651563643,0.9917582516131249,0.12591121756368212,0.9917582516131249,False,20.0,1.2770302339240907,0.9672903461172759,505_tecator,240,125,30000,black-box
665,*gplearn,505_tecator,13879.5,22152.845094561577,5.0,4.017086869701993,1.4532679030710913,0.9825986491730491,6.153568081822661,0.9825986491730491,False,20.0,2.004267165250679,1.6128494604213752,505_tecator,240,125,30000,black-box
666,*AFP,519_vinnie,13879.5,1153.2532193660736,14.0,2.6074435206314956,1.3018518903618266,0.7324053196742728,0.32034811649057604,0.7324053196742728,False,21.0,1.6147580377974577,1.2829993554467254,519_vinnie,380,3,1140,black-box
667,*AFP_FE,519_vinnie,13879.5,1118.123493552208,13.5,2.6309351707424744,1.3008446957879602,0.7290113184171476,0.3105898593200578,0.7290113184171476,False,21.0,1.6220157738883043,1.2894902378917759,519_vinnie,380,3,1140,black-box
668,*AIFeynman,519_vinnie,13879.5,108552.64912629128,11.5,5.571623224103771,1.8641138314868204,0.43234417339055803,30.153513646192017,0.43234417339055803,False,21.0,2.360428610253606,1.8827608680543562,519_vinnie,380,3,1140,black-box
669,AdaBoost,519_vinnie,13879.5,12.8638836145401,1169.0,2.75627784876307,1.3332872486340148,0.7090189902818795,0.003573301004038917,0.7090189902818795,False,21.0,1.66020415875972,1.3234285332540823,519_vinnie,380,3,1140,black-box
670,*BSR,519_vinnie,13879.5,7200.006766080856,27.0,2.6251793174244638,1.3033631394435607,0.7309083112205168,2.0000018794669048,0.7309083112205168,False,21.0,1.6202405122155363,1.2879037539589067,519_vinnie,380,3,1140,black-box
671,*DSR,519_vinnie,13879.5,47819.22824692726,6.0,2.6057961113775048,1.3042659716012657,0.7325810807446349,13.283118957479795,0.7325810807446349,False,21.0,1.6142478469483876,1.2825425816899452,519_vinnie,380,3,1140,black-box
672,*EPLEX,519_vinnie,13879.5,3150.879133462906,26.5,2.64273875698985,1.3102257363910845,0.6971159284907473,0.8752442037396961,0.6971159284907473,False,21.0,1.625650256663422,1.2927358044997754,519_vinnie,380,3,1140,black-box
673,*FEAT,519_vinnie,13879.5,4026.508127808571,9.0,2.6181219566270144,1.3056038969448753,0.7249629021843388,1.1184744799468254,0.7249629021843388,False,21.0,1.6180611720905407,1.2859550947043321,519_vinnie,380,3,1140,black-box
674,*FFX,519_vinnie,13879.5,23.665794730186462,288.5,2.823214535345817,1.340237181771181,0.7022821243507228,0.006573831869496239,0.7022821243507228,False,21.0,1.6802424037459052,1.3410915701541137,519_vinnie,380,3,1140,black-box
675,*GP-GOMEA,519_vinnie,13879.5,19381.349232792854,10.5,2.740349879319536,1.3226820750867612,0.7148689774636546,5.383708120220238,0.7148689774636546,False,21.0,1.655400217264555,1.319179157671051,519_vinnie,380,3,1140,black-box
676,*ITEA,519_vinnie,13879.5,2504.6980164051056,44.0,2.698451402228568,1.3244591561920065,0.7204617572548018,0.6957494490014182,0.7204617572548018,False,21.0,1.6426963816325182,1.307914192099667,519_vinnie,380,3,1140,black-box
677,KernelRidge,519_vinnie,13879.5,1.0813117027282715,285.0,2.61693564219537,1.3016628207308334,0.731242754186052,0.0003003643618689643,0.731242754186052,False,21.0,1.6176945453933416,1.2856271596668918,519_vinnie,380,3,1140,black-box
678,LGBM,519_vinnie,13879.5,19.79824411869049,4854.5,2.821576195422736,1.3323678655793798,0.7086901232414442,0.005499512255191803,0.7086901232414442,False,21.0,1.6797548021728457,1.340662954118473,519_vinnie,380,3,1140,black-box
679,Linear,519_vinnie,13879.5,0.1705838441848755,2.0,2.6089084569916245,1.3059897080075076,0.7313623771974669,4.738440116246541e-05,0.7313623771974669,False,21.0,1.6152115827320037,1.283405360138513,519_vinnie,380,3,1140,black-box
680,MLP,519_vinnie,13879.5,12.044094324111938,802.0,2.6391827669945913,1.3112096845255325,0.7325559268628086,0.0033455817566977607,0.7325559268628086,False,21.0,1.6245561753890172,1.2917591418795566,519_vinnie,380,3,1140,black-box
681,*MRGP,519_vinnie,13879.5,290643.31793260574,7083.5,3.699773995207598,1.5112636464368259,0.5712546076795058,80.73425498127938,0.5712546076795058,False,21.0,1.923479658121603,1.5475144214337953,519_vinnie,380,3,1140,black-box
682,*Operon,519_vinnie,13879.5,423.64041578769684,47.0,2.9097726399722266,1.3684976222483733,0.6937762775999339,0.11767789327436023,0.6937762775999339,False,21.0,1.7058055692171445,1.3634792239618947,519_vinnie,380,3,1140,black-box
683,RandomForest,519_vinnie,13879.5,69.29281938076019,2964.0,3.372759394491155,1.4675079543190037,0.6416948192305193,0.019248005383544497,0.6416948192305193,False,21.0,1.836507390263147,1.4753942502198918,519_vinnie,380,3,1140,black-box
684,*SBP-GP,519_vinnie,13879.5,96471.70850276947,78.0,2.7552302045857866,1.3209568611265845,0.7133176770564262,26.79769680632485,0.7133176770564262,False,21.0,1.6598886121019647,1.3231495894849654,519_vinnie,380,3,1140,black-box
685,XGB,519_vinnie,13879.5,180.597385764122,859.0,3.044414205701206,1.364574632205461,0.6932041248303321,0.050165940490033895,0.6932041248303321,False,21.0,1.744824978529711,1.3973367206661864,519_vinnie,380,3,1140,black-box
686,*gplearn,519_vinnie,13879.5,25756.369372963905,3.0,2.590146946971938,1.293717192335503,0.7296950075951967,7.154547048045529,0.7296950075951967,False,21.0,1.609393347498348,1.2781931339666446,519_vinnie,380,3,1140,black-box
687,*AFP,522_pm10,13879.5,2092.45066344738,47.5,0.6227483069451865,0.6236007724405989,0.20890582849023448,0.58123629540205,0.20890582849023448,False,21.0,0.7891440343468272,0.48412119760640826,522_pm10,500,8,4000,black-box
688,*AFP_FE,522_pm10,13879.5,2126.535325407982,33.5,0.6446355590336215,0.6200184797771533,0.186149670973337,0.5907042570577727,0.186149670973337,False,21.0,0.8028919971164374,0.49751881501227924,522_pm10,500,8,4000,black-box
689,*AIFeynman,522_pm10,13879.5,143213.8524544239,2004.0,104.71450915919849,4.838369193120034,-136.46461604564075,39.78162568178442,0.0,False,21.0,10.233010757308842,4.660742150808762,522_pm10,500,8,4000,black-box
690,AdaBoost,522_pm10,13879.5,35.19946849346161,1494.0,0.6014154524928459,0.6183234190141975,0.25438498487578426,0.009777630137072668,0.25438498487578426,False,21.0,0.7755098016742573,0.470887895974676,522_pm10,500,8,4000,black-box
691,*BSR,522_pm10,13879.5,6096.735126852989,13.0,0.7729098732943199,0.6924805539227927,0.03559968797640195,1.6935375352369415,0.03559968797640195,False,21.0,0.879152929412352,0.5726221929147115,522_pm10,500,8,4000,black-box
