algorithm,dataset,rmse_test,log_mse_test,r2_test,model_size,training time (s)
*FEAT,503_wind,3.214502911577712,2.4277213798705115,0.7675477440491203,50.0,5168.577968835831
*FEAT,505_tecator,0.9767558032445418,0.6699051137447818,0.9951669317396514,63.5,6195.117441892624
*FEAT,519_vinnie,1.6180611720905407,1.2859550947043321,0.7249629021843388,9.0,4026.508127808571
*FEAT,522_pm10,0.8099860053730352,0.5044517510685874,0.21354455338774148,51.0,4730.442857265472
*FEAT,523_analcatdata_neavote,1.076847589806042,0.7699233581612898,0.9180796058447229,6.5,1411.9348630905151
*FEAT,527_analcatdata_election2000,324.4642550591318,11.564360251052591,0.9999852464208789,38.0,3996.4817863702774
*FEAT,529_pollen,1.4468597149219327,1.1292717906338916,0.7835052099853528,15.0,2743.12246966362
*FEAT,537_houses,69320.05917261964,22.292979195097264,0.6398396339593353,26.5,3293.104293823242
*FEAT,542_pollution,43.108062260524456,7.52795805810046,0.4035505427400828,44.0,5019.763603210449
*FEAT,547_no2,0.5054334573033978,0.22750441273048252,0.5251808530929962,61.5,4456.772270798683
*FEAT,556_analcatdata_apnea2,1163.9597263514652,14.119166794791633,0.8841132559530964,56.5,7928.88825237751
*FEAT,557_analcatdata_apnea1,1004.155469685877,13.823805268836777,0.91364728193126,77.0,9088.7996250391
*FEAT,560_bodyfat,0.9320071080233062,0.6252094215706063,0.9876367971441236,51.5,5913.657352566719
*FEAT,561_cpu,27.35625987643016,6.619226120423247,0.9663776302824278,70.0,4710.590699672699
*FEAT,562_cpu_small,4.159404730505189,2.906936453327518,0.9482107732184627,42.0,5968.381203532219
*FEAT,564_fried,1.0648740116556494,0.7579778437228147,0.9543633763921147,68.0,7254.198315739632
*FEAT,573_cpu_act,3.247355384596192,2.446279899672121,0.968905995063509,68.0,7644.13501393795
*FEAT,574_house_16H,48098.492769550976,21.562012240933292,0.1936625571344559,27.0,8463.457322597504
*FEAT,579_fri_c0_250_5,0.2410818122657715,0.05649416458030013,0.9379350838982572,59.0,5147.95048224926
*FEAT,581_fri_c3_500_25,0.30530055040640386,0.08911688276111032,0.9042798957730415,99.5,9069.683274269104
*FEAT,582_fri_c1_500_25,0.29432572021913944,0.08307898236816326,0.9132923768382218,128.0,11161.230307102203
*FEAT,583_fri_c1_1000_50,0.32528108148245055,0.1005760923091167,0.8929164446361227,140.5,12996.93657553196
*FEAT,584_fri_c4_500_25,0.3575341820262334,0.1202960454602542,0.8750291648803343,126.5,10034.167796134949
*FEAT,586_fri_c3_1000_25,0.26295078701187047,0.06685750183794555,0.9354866322510113,92.0,10622.435579061508
*FEAT,588_fri_c4_1000_100,0.31626126175164926,0.09532943933226376,0.89506882656998,113.5,11819.773018240929
*FEAT,589_fri_c2_1000_25,0.2419746810731149,0.05690169682247726,0.9394643416705839,133.0,10849.66223847866
*FEAT,590_fri_c0_1000_50,0.34487569934556667,0.11238113652360443,0.880803364516058,96.0,8289.78943669796
*FEAT,591_fri_c1_100_10,0.4229769705072986,0.1645898735546531,0.7983655912018927,84.5,3946.219685792923
*FEAT,592_fri_c4_1000_25,0.2974203559743397,0.0847628133330214,0.9121124308637119,107.0,10826.166411399841
*FEAT,593_fri_c1_1000_10,0.23096993719565584,0.0519728197516427,0.945573404678189,88.0,8301.93495965004
*FEAT,594_fri_c2_100_5,0.3402494138157283,0.10954444803490652,0.8976918253393676,126.0,4380.532994389534
*FEAT,595_fri_c0_1000_10,0.22911836269120772,0.05116374891308268,0.9472451123700671,57.0,6245.726410865784
*FEAT,596_fri_c2_250_5,0.23533832124771156,0.053904800610145916,0.9443390389338355,101.0,5644.21848654747
*FEAT,597_fri_c2_500_5,0.23928183274700981,0.055676679013292374,0.9427266936717009,81.0,6444.838430404663
*FEAT,598_fri_c0_1000_25,0.23308252022597117,0.05290308615037959,0.9439852229041574,90.5,10310.394863963127
*FEAT,599_fri_c2_1000_5,0.221301616237807,0.047812930021612354,0.9472593351188405,115.0,8901.155777812004
*FEAT,601_fri_c1_250_5,0.21086503358780728,0.04350389490268714,0.9565588545437809,84.5,6035.188050508499
*FEAT,602_fri_c3_250_10,0.25057878749607226,0.0608972705201651,0.9469410967383256,71.5,353.75123703479767
*FEAT,603_fri_c0_250_50,0.3442942937354467,0.11202297672150119,0.8763303922280639,83.0,6255.732842922211
*FEAT,604_fri_c4_500_10,0.2735812057666516,0.0721780245690653,0.927395847360952,95.5,6835.800126671791
*FEAT,605_fri_c2_250_25,0.29841583873860306,0.08530760480296837,0.9188203700645967,109.5,9225.798637628555
*FEAT,606_fri_c2_1000_10,0.25887337187519976,0.06486542644761559,0.9340503938310329,89.5,8208.326912283897
*FEAT,607_fri_c4_1000_50,0.30536755925773124,0.08915431332034054,0.9065543019669261,134.5,13220.778078436852
*FEAT,608_fri_c3_1000_10,0.30232944498027714,0.08746411001747373,0.9133798404653475,65.0,8272.786030054092
*FEAT,609_fri_c0_1000_5,0.22055566534857016,0.04749866532213885,0.9531265332162633,76.5,6290.525011062622
*FEAT,611_fri_c3_100_5,0.2943173265908464,0.0830744353991459,0.9251446015315223,82.5,5640.248272538185
*FEAT,612_fri_c1_1000_5,0.1872417133402168,0.034458873583731855,0.9677041728511819,108.5,8177.370864033699
*FEAT,613_fri_c3_250_5,0.23503133775443116,0.05376797308313329,0.9433819679011826,68.0,5518.765935540199
*FEAT,615_fri_c4_250_10,0.24695746684363978,0.05920054046300356,0.9135751319760581,74.0,6374.566090703011
*FEAT,616_fri_c4_500_50,0.3727071118097836,0.1300721837488177,0.8603193632661201,146.5,12519.913956522942
*FEAT,617_fri_c3_500_5,0.24818354562374303,0.059772562275250206,0.9260155604760982,78.0,7523.470618247986
*FEAT,618_fri_c3_1000_50,0.3344849724758236,0.10605245334465875,0.894878055695943,152.0,13101.714414834976
*FEAT,620_fri_c1_1000_25,0.3000003105696755,0.0861778671969109,0.9137379852378923,104.0,10221.705680847168
*FEAT,621_fri_c0_100_10,0.38627933974393797,0.13907625370354543,0.7989770140259669,60.0,5514.676890492439
*FEAT,622_fri_c2_1000_50,0.310712181619614,0.09216164637710147,0.9009628622891084,111.0,10893.73043012619
*FEAT,623_fri_c4_1000_10,0.24071071265566513,0.056325178027739654,0.9396519862191018,92.5,8530.774775385857
*FEAT,624_fri_c0_100_5,0.2528977762834553,0.0619952446710432,0.9323139146298032,73.5,5051.708801269531
*FEAT,626_fri_c2_500_50,0.3201084595393621,0.09755259631593444,0.8934261222899584,129.5,11628.388606905937
*FEAT,627_fri_c2_500_10,0.22150566367349267,0.04789906157869505,0.9493094463684767,87.5,7818.793850898743
*FEAT,628_fri_c3_1000_5,0.25596488696147573,0.0634610878120642,0.9300114217425887,89.0,8074.189433693886
*FEAT,631_fri_c1_500_5,0.20609093919386615,0.04159623093097604,0.9583294336548898,112.5,7500.321909427643
*FEAT,633_fri_c0_500_25,0.2630910846723416,0.06692652898278616,0.9355744280320564,86.0,7221.513023138046
*FEAT,634_fri_c2_100_10,0.48954381035962957,0.2148316165041732,0.7537381833758214,73.5,4061.7947356700897
*FEAT,635_fri_c0_250_10,0.26481016938798224,0.06777492751809036,0.9174441085630396,92.0,4360.5422731637955
*FEAT,637_fri_c1_500_50,0.30271395974990606,0.08767725155445875,0.9133104149267062,103.0,9734.336703777313
*FEAT,641_fri_c1_500_10,0.26248459725906303,0.0666283644538819,0.9313856969458384,99.0,8333.48437511921
*FEAT,643_fri_c2_500_25,0.29280834952829077,0.08225876998046429,0.9087519382725517,83.5,10095.33375275135
*FEAT,644_fri_c4_250_25,0.36364205719659204,0.12419403743070004,0.8523421845901211,134.0,10133.528498768806
*FEAT,645_fri_c3_500_50,0.370466684098373,0.12860916684647034,0.8720739461041738,119.0,12223.9190980196
*FEAT,646_fri_c3_500_10,0.21230355744822335,0.04408654854542983,0.9509713407969048,100.0,8129.126038074493
*FEAT,647_fri_c1_250_10,0.2472983538684488,0.059359328329946885,0.9334078304284263,80.5,6120.265299081802
*FEAT,648_fri_c1_250_50,0.2885069175711344,0.07995308041380811,0.914219274965426,109.0,9203.948518276215
*FEAT,649_fri_c0_500_5,0.21675136680447485,0.04591093269261194,0.9474634609171578,70.0,6295.347939729691
*FEAT,650_fri_c0_500_50,0.33151794646248844,0.1042736591872854,0.8974747750458578,93.5,7008.197154521942
*FEAT,651_fri_c0_100_25,0.49668424240597153,0.22049623959819314,0.7754141016110885,102.5,5705.926147222519
*FEAT,653_fri_c0_250_25,0.338644539720003,0.10856747970111728,0.8736813578129797,73.5,7232.277946352959
*FEAT,654_fri_c0_500_10,0.226747638905115,0.05013639259626121,0.9457037863377298,62.0,6751.078610539436
*FEAT,656_fri_c1_100_5,0.33546894659642557,0.1066451628626101,0.8853876023583278,89.5,5267.07204413414
*FEAT,657_fri_c2_250_10,0.27488028638294537,0.07284068619637954,0.9221103435598171,79.0,4474.7927132844925
*FEAT,658_fri_c3_250_25,0.3722625029865023,0.12978131962065068,0.8518058348691226,123.5,9969.675733089447
*FEAT,659_sleuth_ex1714,1531.354255204552,14.667815940444605,0.5630988552099438,53.0,3189.831858277321
*FEAT,663_rabe_266,1.6383595543315268,1.30405938510831,0.9986497330486057,146.5,674.3879661560059
*FEAT,665_sleuth_case2002,7.819884250619071,4.129560306135041,0.32811830709310685,27.0,6230.333672761917
*FEAT,666_rmftsa_ladata,1.7691837913645068,1.418280140050778,0.6447735355666744,25.5,4258.297049164772
*FEAT,678_visualizing_environmental,2.736070741560782,2.1384275396646557,0.19391996337997564,39.0,6322.525528073311
*FEAT,687_sleuth_ex1605,11.03642262171373,4.8105783858843285,0.23457619811658348,44.5,2109.093132019043
*FEAT,690_visualizing_galaxy,17.5938609456643,5.738325414630178,0.963765423602635,71.0,5042.59955406189
*FEAT,695_chatfield_4,16.500520975213348,5.6104500434797675,0.8543310730671404,27.5,5202.664126634598
*FEAT,706_sleuth_case1202,60.145163676728465,8.193798469952105,0.5629396051523895,77.5,5446.024824619293
*FEAT,712_chscase_geyser1,6.281881480028701,3.700364125312414,0.759515990729442,15.5,4632.657256603241
*FEAT,banana,0.7142787797188734,0.4122382353784805,0.48489164544631186,96.5,8370.115254044533
*FEAT,titanic,0.7881315288179396,0.48313657998718335,0.267896865721733,30.0,2407.8145837783813
*FFX,1027_ESL,0.7824709092211974,0.47763737032207787,0.7074490207818124,626.0,44.828194975852966
*FFX,1028_SWD,0.6448349868722806,0.3477033313128553,0.3521301649507238,1397.5,99.84806072711945
*FFX,1029_LEV,0.6487526761470442,0.35127642247439456,0.5465240862989587,400.5,37.06744658946991
*FFX,1030_ERA,1.5674677383842306,1.2403881758610753,0.3709332358378195,646.5,48.443379163742065
*FFX,1089_USCrime,19.487394299502103,5.942165411968499,0.7147476953109358,307.5,42.85404670238495
*FFX,1096_FacultySalaries,5.220225241200287,3.3411200614461607,0.052526418165123656,613.5,51.79181969165802
*FFX,1191_BNG_pbc,1262.4214701589017,14.28157454218846,-0.3062526374551231,2457.0,472.81668984889984
*FFX,1193_BNG_lowbwt,467.95160838389876,12.296734346008213,0.5887929196475896,1478.5,296.5088653564453
*FFX,1196_BNG_pharynx,298.3812733487127,11.39675545090326,0.49085182809534156,1625.5,287.1752953529358
*FFX,1199_BNG_echoMonths,12.357038216915841,5.0349791856909745,0.3913284285931605,1558.5,275.94862830638885
*FFX,1201_BNG_breastTumor,9.737288924961362,4.562417115725835,0.11612198732376083,1264.0,142.58103108406067
*FFX,1203_BNG_pwLinear,2.823369147057618,2.1940432267087684,0.6009936958360371,929.0,245.056627035141
*FFX,1595_poker,0.7742210922124011,0.4696400004073844,0.00012769533885509388,51.0,16.229799389839172
*FFX,192_vineyard,5.298075636087035,3.369693141919304,-0.9227000249015198,565.0,34.19351148605347
*FFX,195_auto_price,14807.607160017349,19.20579265455931,-8.14486051193667,2161.5,196.30465745925903
*FFX,197_cpu_act,2.57840767997238,2.034468516998424,0.9808626267157126,718.5,447.3237476348877
*FFX,201_pol,26.426216308465392,6.550144051698062,0.6019818869115798,2234.5,926.8463788032532
*FFX,207_autoPrice,14807.607160097818,19.20579265457018,-8.144860511993926,2157.5,195.1413495540619
*FFX,210_cloud,3.992381610685492,2.829625204100407,-14.84087168090987,1351.0,71.45398771762848
*FFX,215_2dplanes,1.00167324410108,0.6948204238812282,0.9478586482496847,859.0,221.5036904811859
*FFX,218_house_8L,59137.85140763644,21.975252924555946,-0.25671079244578293,1470.5,165.5978661775589
*FFX,225_puma8NH,3.2174464976700055,2.4293905893737096,0.6734819241095475,1986.5,146.06401550769806
*FFX,227_cpu_small,3.172690206214595,2.4038740139634145,0.9695302908835812,413.5,266.08206832408905
*FFX,228_elusage,15.549596966991436,5.492196731460974,0.22115956859268465,494.5,34.893792152404785
*FFX,229_pwLinear,3.2073792375364447,2.4236765673602845,0.5266849941757252,1411.0,173.99612474441528
*FFX,230_machine_cpu,442.7497765712187,12.186014645363825,-7.7149820248692365,1763.0,103.47554516792297
*FFX,294_satellite_image,0.8983470678238441,0.5916832047806172,0.8318680970038019,2586.5,780.0857294797897
*FFX,344_mv,0.4213152289017774,0.1633990858353949,0.9983774790208433,141.0,189.79303884506226
*FFX,4544_GeographicalOriginalofMusic,0.5249992200997621,0.2434356126261431,0.7113309691906231,1445.5,1926.6002757549286
*FFX,485_analcatdata_vehicle,248.44591565278697,11.030466557863141,0.17233033018426508,540.5,101.57105624675751
*FFX,503_wind,5.070049658335462,3.284865924630102,0.41657058120661344,2363.0,253.47211182117462
*FFX,505_tecator,0.7397616728118804,0.436477437649053,0.9975730125242757,183.5,160.28245675563812
*FFX,519_vinnie,1.6802424037459052,1.3410915701541137,0.7022821243507228,288.5,23.665794730186462
*FFX,522_pm10,1.6324338308049833,1.298784736013453,-2.3773698478772154,2199.5,120.79359698295593
*FFX,523_analcatdata_neavote,0.991787622817539,0.6849348962593401,0.9355117075404172,109.0,36.55524504184723
*FFX,527_analcatdata_election2000,16610.977249822045,19.435638075434273,0.949941632004498,57.0,44.19649159908295
*FFX,529_pollen,1.451710866769818,1.1338071012793571,0.7778338755569678,755.0,64.11787104606628
*FFX,537_houses,82963.12594109627,22.65230304473236,0.4837793459673388,1463.0,207.63409888744354
*FFX,542_pollution,83.59665758522138,8.852150160516503,-1.4498510256634771,372.5,57.18404448032379
*FFX,547_no2,2.2095127474709035,1.7718877583558517,-8.108857244310567,2164.0,120.79667842388153
*FFX,556_analcatdata_apnea2,969.3989023397122,13.753353446333472,0.9243310918291683,343.5,26.679954886436462
*FFX,557_analcatdata_apnea1,914.7187037034004,13.637234375882866,0.9302921230074578,334.0,28.768635392189026
*FFX,560_bodyfat,3.4748272381638046,2.570657981072368,0.8164925928935394,1145.5,106.13178479671478
*FFX,561_cpu,15.90989636518539,5.537825494185057,0.9906753086915994,63.0,21.62704026699066
*FFX,562_cpu_small,3.172690206214595,2.4038740139634145,0.9695302908835812,413.5,267.5299220085144
*FFX,564_fried,1.0193933150232803,0.7125392974877588,0.958533229388296,1901.0,217.01871466636658
*FFX,573_cpu_act,2.57840767997238,2.034468516998424,0.9808626267157126,718.5,460.5867929458618
*FFX,574_house_16H,59957.03455317439,22.00276698809486,-0.2386583659997047,2203.5,381.17894172668457
*FFX,579_fri_c0_250_5,0.5581028448364943,0.2711553443758814,0.7074474118742495,1488.0,98.7502510547638
*FFX,581_fri_c3_500_25,0.30597668389231725,0.08949487737660704,0.8927982749592529,2639.5,439.7578798532486
*FFX,582_fri_c1_500_25,0.270089596913659,0.0704103640397741,0.9187405809395179,2641.0,434.22663128376007
*FFX,583_fri_c1_1000_50,0.21768883337908265,0.04629985466201095,0.948213875786348,2766.5,1137.9667801856995
*FFX,584_fri_c4_500_25,0.4319161285031671,0.17105123637256217,0.8204612120590216,2583.5,457.3294713497162
*FFX,586_fri_c3_1000_25,0.19876914256050757,0.03874865178276539,0.9638150679008067,2627.0,357.5498710870743
*FFX,588_fri_c4_1000_100,0.6546200755452708,0.35664415377954745,0.583911883172264,5254.5,1158.0715022087097
*FFX,589_fri_c2_1000_25,0.1791039998289129,0.03157448080822222,0.9655539743515779,2664.5,374.025896191597
*FFX,590_fri_c0_1000_50,0.23979920938076446,0.055911093700284936,0.9426548884613242,1565.5,950.6089940071106
*FFX,591_fri_c1_100_10,1.6647166395701376,1.3274148614892036,-1.9782839728575767,724.0,70.46452188491821
*FFX,592_fri_c4_1000_25,0.24892069223338778,0.06011768018742483,0.9478504400340045,2573.5,407.6030241250992
*FFX,593_fri_c1_1000_10,0.18905854146488682,0.035119171106979506,0.9642414755060528,2430.5,183.62306261062622
*FFX,594_fri_c2_100_5,0.7850019880705986,0.4800951142913752,0.27214024589861335,923.0,67.05097901821136
*FFX,595_fri_c0_1000_10,0.2754856166283965,0.07315038700098929,0.9215510355527909,2441.0,125.22716200351715
*FFX,596_fri_c2_250_5,0.4018498887610597,0.1496979236611243,0.8416741455966912,1533.0,100.83119678497314
*FFX,597_fri_c2_500_5,0.19881382916968082,0.03876574300574195,0.9617613195256356,1448.0,94.53160393238068
*FFX,598_fri_c0_1000_25,0.2246537958031605,0.04923704332194268,0.9481970870005243,917.5,285.6176698207855
*FFX,599_fri_c2_1000_5,0.14554450111504758,0.020961956783415312,0.9784571823256325,1469.0,91.3091390132904
*FFX,601_fri_c1_250_5,0.4027454552539001,0.15031811784448326,0.8361544754255437,1674.0,101.70463049411774
*FFX,602_fri_c3_250_10,0.9070917766818023,0.6003822790129895,0.23811547147811807,2122.0,149.33724689483643
*FFX,603_fri_c0_250_50,0.6922725859314942,0.39152934366433284,0.4129641405846336,1374.5,206.3076902627945
*FFX,604_fri_c4_500_10,0.7993943325152472,0.49410539589265967,0.384522960436083,2332.0,172.4041258096695
*FFX,605_fri_c2_250_25,0.633625829536363,0.33753002828775147,0.6093354527328394,1793.0,243.54644286632538
*FFX,606_fri_c2_1000_10,0.18356807523968893,0.033141926872765154,0.9661362614717687,2358.0,171.44093096256256
*FFX,607_fri_c4_1000_50,0.20957170497090585,0.04298314509457772,0.9550141974965223,2789.0,873.7660443782806
*FFX,608_fri_c3_1000_10,0.17570282660712297,0.030404544770130416,0.9682036915040464,2388.5,170.66629195213318
*FFX,609_fri_c0_1000_5,0.23141000545568677,0.05216597458514562,0.9503383889660266,1517.0,76.94218730926514
*FFX,611_fri_c3_100_5,0.6350838882077048,0.3388490847220547,0.6277268042688343,907.0,66.76828336715698
*FFX,612_fri_c1_1000_5,0.15773752183458012,0.024576631030150592,0.9755547023364821,1300.0,91.08930039405823
*FFX,613_fri_c3_250_5,0.46028173269006567,0.19215576988935462,0.790716464327385,1216.0,90.04462659358978
*FFX,615_fri_c4_250_10,0.9844229992216925,0.677570817128518,-0.021177096458756428,1936.0,132.42637181282043
*FFX,616_fri_c4_500_50,0.775154451336388,0.4705437479969734,0.4037635681813075,3547.0,532.7461384534836
*FFX,617_fri_c3_500_5,0.28301983431894673,0.0770538392542535,0.9104994574414037,990.0,87.54811918735504
*FFX,618_fri_c3_1000_50,0.22666052268282694,0.05009882420770708,0.9496272476999058,2713.5,988.5741609334946
*FFX,620_fri_c1_1000_25,0.18544408063814138,0.033811404421474324,0.9644074571222729,2658.0,424.3289495706558
*FFX,621_fri_c0_100_10,0.905987740270131,0.5992835360546598,0.14717084654267276,752.0,63.610517621040344
*FFX,622_fri_c2_1000_50,0.1877898033489464,0.03465744248533541,0.9646992659289582,2761.0,1058.694609761238
*FFX,623_fri_c4_1000_10,0.24769226313495038,0.05954305569169859,0.9413861742048903,2376.5,171.20632910728455
*FFX,624_fri_c0_100_5,0.8701590014003076,0.563708366310553,0.059238598420432276,770.0,46.15666580200195
*FFX,626_fri_c2_500_50,0.9771515269619736,0.670300729918512,-0.039248037608624164,4651.0,681.6410081386566
*FFX,627_fri_c2_500_10,0.3496356020685927,0.1153311916609419,0.8810424499292953,2344.0,179.4635193347931
*FFX,628_fri_c3_1000_5,0.1598536480687566,0.025232163397764695,0.9730543305759434,1180.0,84.63729989528656
*FFX,631_fri_c1_500_5,0.2000089768678133,0.03922416586627205,0.9640324410455325,1291.5,89.71651601791382
*FFX,633_fri_c0_500_25,0.4317411826327453,0.17092389011285689,0.8090374467692456,2600.5,336.50164234638214
